customer_id,name,age,gender,owns_car,owns_house,no_of_children,net_yearly_income,no_of_days_employed,occupation_type,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,credit_card_default
CST_131176,Jan,42,1,0,1,0.0,140609.45,346.0,Laborers,1.0,0.0,23324.93,43503.56,31,657.0,0,0,0.0
CST_122511,Nadia Damouni,29,1,0,0,1.0,198861.32,1037.0,Cooking staff,3.0,0.0,30265.15,76257.82,98,682.0,0,0,0.0
CST_131371,Phil,27,0,0,0,0.0,135828.14,5854.0,High skill tech staff,1.0,0.0,34613.25,15737.92,87,776.0,0,0,0.0
CST_113878,raden Reddall,37,0,1,0,0.0,258208.65,4849.0,Core staff,2.0,0.0,36356.73,62812.36,77,817.0,0,0,0.0
CST_123975,Charlie Dunmore,23,1,1,0,0.0,253039.62,6095.0,Core staff,2.0,0.0,51638.41,41014.06,17,770.0,0,0,0.0
CST_154654,Malone,41,0,0,1,0.0,97023.2,5090.0,Core staff,2.0,1.0,33979.68,21986.23,41,925.0,0,0,0.0
CST_149655,Schuetze,46,0,0,0,0.0,190130.58,675.0,Laborers,2.0,0.0,12559.37,41375.85,86,883.0,0,0,0.0
CST_135415,Pascal,48,0,1,1,0.0,239591.62,4493.0,Managers,2.0,1.0,36587.33,28345.82,93,524.0,1,0,1.0
CST_102494,Eduardo Garcia,41,0,0,1,0.0,189018.91,4491.0,Unknown,2.0,0.0,27476.77,38882.22,92,743.0,0,0,0.0
CST_122478,Clare Jim,48,0,1,0,0.0,168914.73,207.0,Unknown,2.0,0.0,17060.97,29389.75,51,666.0,0,0,0.0
CST_164942,Strupczewski,33,0,0,1,0.0,174373.15,2472.0,Accountants,2.0,0.0,39572.01,34910.24,76,714.0,0,0,0.0
CST_124666,Chee,51,0,0,1,0.0,172990.77,1673.0,Core staff,1.0,0.0,11818.11,23663.41,86,947.0,0,0,0.0
CST_120655,Johnson,29,0,0,1,0.0,305130.71,790.0,Core staff,1.0,0.0,24810.19,34767.45,78,691.0,0,0,0.0
CST_125498,Lisa Richwine,28,0,0,0,0.0,188528.08,3675.0,HR staff,2.0,0.0,14140.88,20700.01,83,652.0,0,0,1.0
CST_133327,John,38,1,1,0,0.0,185218.88,2690.0,Unknown,1.0,0.0,18764.57,37323.94,16,843.0,0,0,0.0
CST_122972,Dan Levine,35,0,0,1,2.0,178076.96,2983.0,Unknown,4.0,0.0,21140.53,19452.45,25,750.0,0,0,0.0
CST_130913,Tessa,32,1,1,0,0.0,157363.04,2457.0,Laborers,2.0,0.0,20150.1,25538.72,92,805.0,0,0,0.0
CST_136865,Bernie,34,0,0,1,0.0,143469.73,153.0,Unknown,1.0,1.0,15637.4,56241.76,72,935.0,0,0,0.0
CST_159468,Toonkel,36,0,0,1,0.0,140935.6,1094.0,Sales staff,2.0,1.0,39703.35,22321.51,51,844.0,0,0,0.0
CST_136040,Simon,43,0,0,1,1.0,212717.14,1451.0,Managers,2.0,0.0,47764.43,23664.34,82,780.0,0,0,0.0
CST_155058,Kim,39,1,0,1,0.0,231225.85,5354.0,Laborers,2.0,0.0,13975.88,46642.84,33,733.0,0,0,0.0
CST_129390,Robert,24,0,0,1,0.0,121899.86,1816.0,Sales staff,1.0,0.0,16374.35,22333.14,4,657.0,0,0,0.0
CST_128954,Jan,32,0,1,0,0.0,182897.82,3500.0,Core staff,2.0,1.0,15136.27,39161.97,43,857.0,0,0,0.0
CST_106673,Karey Wutkowski,34,0,0,1,0.0,119363.6,1546.0,Sales staff,2.0,0.0,39807.49,22002.96,42,770.0,0,0,0.0
CST_160997,Mutikani,55,0,1,1,0.0,168862.57,1796.0,Unknown,2.0,0.0,34303.54,63082.14,48,936.0,0,0,0.0
CST_164444,Becker,55,0,0,1,0.0,153415.2,1776.0,Laborers,2.0,0.0,24474.74,19133.33,51,677.0,0,0,0.0
CST_139251,Lefteris,41,1,1,1,1.0,89865.52,1597.0,Drivers,3.0,1.0,27207.02,17580.27,73,882.0,0,0,0.0
CST_159363,Halpin,49,0,0,1,0.0,285193.16,3977.0,High skill tech staff,2.0,0.0,28023.07,65192.5,79,853.0,0,0,0.0
CST_127604,Abboud,45,0,1,1,1.0,201728.26,1628.0,Core staff,2.0,1.0,22533.79,22621.57,97,894.0,0,0,0.0
CST_150248,Wheatley,53,0,1,0,0.0,168264.84,5123.0,Unknown,2.0,1.0,8843.66,57155.92,79,884.0,0,0,0.0
CST_159687,Papachristou,33,0,0,0,0.0,226582.18,3876.0,Core staff,2.0,0.0,25169.88,62718.11,1,702.0,0,0,0.0
CST_103922,Jonathan Stempel,55,1,1,1,0.0,99831.3,2341.0,Unknown,2.0,0.0,22167.83,16351.61,90,787.0,0,0,0.0
CST_157254,Katz,29,1,0,1,1.0,298851.56,1675.5,Laborers,3.0,1.0,17017.6,78764.73,95,624.0,1,1,1.0
CST_153781,Zabarenko,39,1,0,0,0.0,114882.35,893.0,Sales staff,1.0,0.0,10414.95,28590.4,0,767.0,0,0,0.0
CST_101203,Saeed Azhar,46,1,0,1,0.0,252372.81,1710.0,Laborers,2.0,0.0,40916.17,42109.13,50,779.0,0,0,0.0
CST_118270,all David,27,0,0,1,0.0,161391.24,1407.0,Laborers,2.0,1.0,40624.03,35211.96,76,856.0,0,0,0.0
CST_162740,Ridley,38,1,1,0,2.0,184902.73,791.0,Laborers,4.0,1.0,26464.09,22737.63,52,650.0,0,0,0.0
CST_140241,P.J.,45,0,0,1,0.0,98531.36,1430.0,Unknown,2.0,0.0,21496.57,20526.89,53,828.0,0,0,0.0
CST_113459,Phil Wahba,27,1,1,1,0.0,151148.24,1973.0,Unknown,1.0,0.0,30606.51,18461.74,4,742.0,0,0,0.0
CST_105314,Doug Palmer,31,0,0,1,2.0,142914.97,428.0,Cleaning staff,4.0,1.0,18768.37,41783.54,8,696.0,0,0,0.0
CST_155810,Humer,47,1,1,1,1.0,193179.56,3230.0,Unknown,3.0,1.0,34871.67,37547.34,13,758.0,0,0,0.0
CST_130798,Doris,32,1,0,0,1.0,201026.45,551.0,Laborers,3.0,0.0,23237.41,66800.07,32,896.0,0,0,0.0
CST_123472,da Costa,24,0,1,0,1.0,191890.45,3831.0,Core staff,2.0,0.0,34051.67,25523.72,43,834.0,0,0,0.0
CST_115737,Gilles Guillaume,34,1,1,0,0.0,148710.45,1019.0,Core staff,2.0,1.0,17210.75,41115.6,4,699.0,0,0,0.0
CST_103800,Dhanya Skariachan,43,1,0,1,0.0,316918.63,2960.0,Managers,2.0,0.0,62254.25,47312.96,9,674.0,0,0,0.0
CST_158757,Leske,37,1,0,0,0.0,189352.68,5326.0,Laborers,2.0,0.0,32107.58,50858.84,92,700.0,0,0,0.0
CST_163218,Suoninen,44,0,0,1,0.0,179305.41,3018.0,Unknown,2.0,0.0,38328.62,38258.77,78,586.0,1,1,1.0
CST_153069,Alper,55,1,1,0,1.0,345360.33,2687.0,Managers,3.0,0.0,47670.08,43153.29,21,653.0,0,0,0.0
CST_156692,Finkle,46,1,0,0,0.0,216154.53,1573.0,Laborers,2.0,0.0,25819.83,37561.28,41,834.0,0,0,0.0
CST_161391,Day,49,1,1,1,0.0,257596.86,3473.0,Laborers,1.0,0.0,58994.41,46569.39,94,786.0,0,0,0.0
CST_112934,Matt Scuffham,34,0,0,0,2.0,156468.76,989.0,Unknown,4.0,1.0,36227.1,27282.92,29,932.0,0,0,0.0
CST_105387,Maki Shiraki,27,0,0,1,1.0,29453.34,2763.0,Cleaning staff,3.0,0.0,6030.48,4030.68,86,864.0,0,0,0.0
CST_103583,ernie Woodall,48,1,1,0,1.0,310521.76,201.0,Laborers,3.0,0.0,39853.32,78379.95,57,755.0,0,0,0.0
CST_112857,Jason Lange,31,0,1,0,2.0,52816.51,1412.0,Cleaning staff,4.0,0.0,6907.67,17226.47,78,883.0,0,0,0.0
CST_165602,Daga,26,1,1,1,0.0,145745.55,3727.0,Unknown,1.0,0.0,37965.16,21799.21,90,703.0,0,0,0.0
CST_116507,Xiaowen Bi,25,0,1,1,2.0,133532.86,363.0,Accountants,4.0,1.0,26848.41,45055.1,82,775.0,0,0,0.0
CST_137539,Norihiko,26,0,1,1,0.0,204960.08,1188.0,Core staff,2.0,0.0,10555.43,42361.0,88,899.0,0,0,0.0
CST_117330,Rod Nickel,28,0,0,0,2.0,112930.97,1243.0,Core staff,4.0,0.0,14695.91,23190.91,7,809.0,0,0,0.0
CST_132632,Rie,42,0,1,0,1.0,243012.5,121.0,Managers,3.0,0.0,40953.2,64816.92,53,936.0,0,0,0.0
CST_105669,Jessica Wohl,31,0,1,0,2.0,207911.06,1127.0,Unknown,4.0,1.0,40947.04,31522.62,20,788.0,0,0,0.0
CST_126945,Reid,40,0,0,1,0.0,161016.59,410.0,Sales staff,2.0,0.0,20389.87,31602.16,95,940.0,0,0,0.0
CST_139352,Erin,55,0,0,0,1.0,129641.12,2023.0,Realty agents,3.0,0.0,20728.91,23931.6,85,795.0,0,0,0.0
CST_165683,Stanway,31,0,0,1,0.0,111766.75,1072.0,Sales staff,2.0,0.0,14856.79,16510.53,44,712.0,0,0,0.0
CST_110486,Alwyn Scott,33,0,0,1,0.0,145609.3,1370.0,Drivers,2.0,1.0,30301.8,30392.45,24,939.0,0,0,0.0
CST_159457,Stephenson,50,0,0,1,2.0,237228.57,248.0,Core staff,4.0,0.0,22809.61,63811.61,81,794.0,0,0,0.0
CST_126315,Qing,33,0,0,1,0.0,223117.27,1640.0,Sales staff,2.0,0.0,22288.47,24337.88,31,842.0,0,0,0.0
CST_139095,Norihiko,36,1,0,0,0.0,149060.1,2476.0,Laborers,1.0,1.0,45821.94,48614.18,26,941.0,0,0,0.0
CST_146181,Gerry,37,0,0,1,0.0,273451.8,1234.0,Accountants,2.0,0.0,55143.33,64471.46,92,821.0,0,0,0.0
CST_100247,Koh Gui,24,0,0,1,0.0,271450.72,3405.0,Laborers,2.0,1.0,21420.55,64597.5,91,876.0,0,0,0.0
CST_122110,Laurence Fletcher,38,0,0,0,1.0,167541.23,1815.0,Laborers,3.0,0.0,21239.22,66009.42,50,814.0,0,0,0.0
CST_154687,Kok,44,0,0,1,0.0,185303.27,839.0,Sales staff,2.0,0.0,11530.67,25035.59,99,748.0,0,0,0.0
CST_114026,Lawrence Hurley,35,0,0,1,0.0,77845.2,4118.0,Sales staff,2.0,0.0,10280.9,12795.13,24,654.0,0,0,0.0
CST_116181,Matthias Sobolewski,52,0,0,0,1.0,181598.58,1312.0,Laborers,2.0,0.0,25447.23,61570.62,79,584.0,1,1,1.0
CST_148048,Barr,34,0,1,1,2.0,143785.76,2981.0,Unknown,4.0,1.0,51638.51,23713.15,12,911.0,0,0,0.0
CST_114938,Antoni Slodkowski,30,0,0,1,0.0,193541.38,2742.0,Sales staff,2.0,0.0,11657.41,47975.94,15,831.0,0,0,0.0
CST_105772,Chuck Mikolajczak,53,0,0,1,0.0,158789.19,498.0,Medicine staff,2.0,1.0,45968.56,30771.67,2,666.0,0,0,0.0
CST_105727,Chuck Mikolajczak,46,0,0,0,0.0,101352.96,3616.0,Security staff,2.0,0.0,18609.74,15846.07,49,809.0,0,0,0.0
CST_109729,ra Alper,28,0,1,0,2.0,49749.92,1716.0,Unknown,4.0,0.0,16554.6,8157.15,78,532.0,2,1,1.0
CST_157832,Raymond,47,0,1,0,2.0,198091.58,1114.0,Unknown,4.0,0.0,17281.08,66491.54,31,841.0,0,0,0.0
CST_164505,Jack,44,1,0,1,2.0,120414.0,1308.0,Laborers,4.0,0.0,37755.1,23820.71,44,879.0,0,0,0.0
CST_117611,Matthew Goldstein,34,1,1,1,0.0,171654.35,982.0,Drivers,1.0,0.0,30785.63,25076.82,13,870.0,0,0,0.0
CST_146104,Izumi,37,0,0,1,0.0,196317.93,1112.0,Laborers,1.0,0.0,14787.54,42306.77,23,780.0,0,0,0.0
CST_114564,Emily Flitter,24,0,0,1,1.0,98013.13,668.0,Cleaning staff,3.0,0.0,23448.98,14218.69,92,598.0,1,1,0.0
CST_101059,Alistair Barr,30,1,1,1,0.0,257010.61,4081.0,High skill tech staff,2.0,0.0,56267.76,52966.88,22,905.0,0,0,0.0
CST_160946,Stephenson,55,0,1,1,0.0,230841.38,3682.0,Managers,2.0,0.0,58560.03,77008.42,72,661.0,0,0,0.0
CST_127180,Tara LaCapra,45,0,0,0,2.0,97897.21,1071.0,Sales staff,4.0,0.0,11634.12,16720.81,62,818.0,0,0,0.0
CST_112918,Martinne Geller,45,1,1,1,0.0,204670.22,1382.0,Managers,1.0,0.0,27023.33,47943.86,82,522.0,1,1,1.0
CST_157654,Stempel,49,0,0,1,0.0,330622.86,3312.0,Security staff,2.0,0.0,33471.17,52907.23,10,662.0,0,0,0.0
CST_135494,Edward,51,0,1,0,0.0,250395.58,502.0,Sales staff,1.0,0.0,25031.7,63017.65,88,736.0,0,0,0.0
CST_121712,Taiga Uranaka,31,0,1,0,0.0,170698.96,2579.0,Private service staff,2.0,0.0,24326.38,25424.67,87,629.0,1,1,1.0
CST_126867,Tim Hepher,41,0,1,1,1.0,245739.74,294.0,High skill tech staff,3.0,0.0,40351.65,33059.28,66,682.0,0,0,0.0
CST_120274,Tim Hepher,44,1,0,1,0.0,69104.79,3879.0,Security staff,2.0,0.0,40500.24,10530.84,2,809.0,0,0,0.0
CST_132056,Gertrude,33,0,0,0,0.0,244259.62,1068.0,Cleaning staff,2.0,1.0,20570.45,57915.66,58,766.0,0,0,0.0
CST_127250,"ODonnell""",46,1,1,0,1.0,93283.47,1635.0,Drivers,3.0,1.0,30394.26,16748.95,85,661.0,0,0,0.0
CST_112343,Emily Flitter,27,1,1,1,0.0,170640.96,105.0,Unknown,2.0,0.0,20437.66,52661.75,97,516.0,2,1,1.0
CST_145612,Atossa,47,0,0,1,0.0,136182.82,1004.0,Medicine staff,1.0,0.0,29321.28,17701.85,84,502.0,2,0,0.0
CST_149961,Emmott,30,0,1,0,2.0,77570.48,1618.0,High skill tech staff,4.0,0.0,32321.54,18949.92,4,889.0,0,0,0.0
CST_120573,Josie Cox,24,0,0,1,0.0,97442.81,4541.0,Unknown,1.0,1.0,18732.24,12062.65,70,696.0,0,0,1.0
CST_135831,Pedro,50,0,0,1,2.0,113552.37,3919.0,Core staff,4.0,0.0,34630.6,35230.31,92,815.0,0,0,0.0
CST_126539,Lynch,44,0,0,0,1.0,152820.42,258.0,Sales staff,3.0,0.0,29029.79,40839.18,32,938.0,0,0,0.0
CST_115288,Jonathan Spicer,27,0,0,1,1.0,142493.71,1850.0,Sales staff,3.0,0.0,42378.51,25865.93,1,886.0,0,0,0.0
CST_113476,Andrea Shalal-Esa,47,0,0,0,1.0,70998.2,2170.0,Cleaning staff,2.0,1.0,13353.96,23807.08,49,933.0,0,0,0.0
CST_165370,Mikolajczak,46,0,1,0,0.0,190699.5,188.0,Core staff,2.0,0.0,16723.16,48651.98,28,926.0,0,0,0.0
CST_141844,Martinne,48,0,0,0,2.0,200706.16,4883.0,Drivers,4.0,0.0,22407.11,23502.23,52,917.0,0,0,0.0
CST_134477,Cyntia,51,0,1,1,0.0,261492.52,3049.0,Unknown,2.0,1.0,43624.18,31690.21,74,719.0,0,0,0.0
CST_120073,Angela Moon,47,0,0,1,1.0,130879.47,212.0,Managers,3.0,0.0,32742.62,14242.65,26,905.0,0,0,0.0
CST_122923,Sakari Suoninen,34,0,0,1,0.0,239543.69,4157.0,Core staff,2.0,1.0,34364.11,85039.88,2,914.0,0,0,0.0
CST_150097,Pelofsky,47,1,1,0,2.0,161201.78,1860.0,Managers,4.0,0.0,45431.32,28174.07,53,887.0,0,0,0.0
CST_159622,Abboud,42,0,0,0,0.0,165424.66,2888.0,Unknown,2.0,0.0,33646.87,27381.86,17,763.0,0,0,0.0
CST_165699,Oran,43,0,0,1,0.0,285177.2,2882.0,Sales staff,2.0,0.0,55196.7,69718.4,21,931.0,0,0,0.0
CST_145194,Gleb,31,0,0,1,0.0,179402.55,1945.0,Laborers,2.0,1.0,28785.14,41225.94,73,679.0,0,0,0.0
CST_146739,Svea,38,0,0,1,0.0,208910.04,414.0,Sales staff,1.0,1.0,27197.97,45102.24,48,808.0,0,0,0.0
CST_116061,Stephen Brown,37,0,0,1,1.0,155890.36,4333.0,Core staff,3.0,0.0,14127.21,40679.9,31,739.0,0,0,0.0
CST_162319,Abboud,46,1,1,1,0.0,283499.63,3907.0,Drivers,2.0,0.0,18828.14,60836.37,95,595.0,1,1,0.0
CST_138143,Grant,43,1,1,1,1.0,208284.22,280.0,Unknown,3.0,0.0,28614.77,47147.41,86,831.0,0,0,0.0
CST_102020,Caroline Jacobs,24,0,0,1,1.0,103311.58,5377.0,Accountants,3.0,0.0,39688.9,14620.64,84,590.0,1,1,1.0
CST_144103,Poornima,55,1,1,0,0.0,236536.94,1863.0,Drivers,2.0,1.0,29233.19,49952.07,38,875.0,0,0,0.0
CST_125703,Katya Wachtel,51,1,1,1,1.0,219213.68,741.0,Laborers,3.0,1.0,51373.12,53640.55,13,743.0,0,0,0.0
CST_126284,en Hirschler,29,0,0,1,1.0,118093.19,5097.0,Laborers,3.0,0.0,52786.36,13723.8,82,653.0,0,0,0.0
CST_144838,Suvashree,25,1,1,1,1.0,215400.52,3112.0,Laborers,3.0,0.0,28747.9,40562.72,71,805.0,0,0,0.0
CST_140138,Paul,38,1,1,0,0.0,121361.18,1787.0,Laborers,2.0,0.0,20588.98,35116.62,35,693.0,0,0,0.0
CST_164222,Cole,49,0,0,1,0.0,220624.12,4601.0,Laborers,2.0,0.0,34017.19,61947.31,70,832.0,0,0,0.0
CST_124795,Peto Krisztina,35,1,1,1,1.0,202037.96,1284.0,Sales staff,3.0,0.0,36395.56,37455.54,57,886.0,0,0,0.0
CST_112285,John McCrank,53,0,1,1,1.0,97169.59,433.0,Drivers,3.0,1.0,17830.88,30261.97,75,818.0,0,0,0.0
CST_124886,", Global",34,0,0,1,0.0,78434.45,1295.0,Unknown,2.0,1.0,29029.79,13475.35,50,826.0,0,0,0.0
CST_100288,Robin Emmott,34,0,0,0,0.0,198248.04,647.0,Laborers,2.0,1.0,24770.25,41698.52,53,889.0,0,0,0.0
CST_131136,Rachelle,44,1,0,1,0.0,313524.93,1501.0,Drivers,2.0,0.0,52819.05,57284.67,7,811.0,0,0,0.0
CST_131454,Rick,30,0,0,0,0.0,153536.51,1931.0,Laborers,2.0,0.0,35351.96,32453.23,4,804.0,0,0,0.0
CST_118399,Edward Taylor,36,0,0,1,0.0,156522.94,328.0,Cleaning staff,2.0,1.0,36954.86,34978.73,76,653.0,0,0,0.0
CST_104285,Karen Freifeld,34,1,0,1,2.0,273553.13,1205.0,Core staff,4.0,1.0,32774.27,33943.44,89,761.0,0,0,0.0
CST_112594,Ann Saphir,47,0,1,1,0.0,127769.33,2956.0,Unknown,2.0,0.0,27496.47,16030.14,23,709.0,0,0,0.0
CST_163055,Thomasson,48,1,0,1,0.0,100811.72,1394.0,Drivers,1.0,1.0,39272.49,28869.32,93,687.0,0,0,0.0
CST_147472,Chiang,50,0,1,1,1.0,133573.06,1821.0,Sales staff,3.0,0.0,25002.7,23632.58,7,813.0,0,0,0.0
CST_110004,Anurag Kotoky,50,1,0,1,2.0,169042.49,318.0,Laborers,4.0,0.0,24211.53,37704.48,87,645.0,1,1,1.0
CST_126072,Greg Roumeliotis,46,1,0,1,0.0,101098.29,553.0,Unknown,1.0,0.0,11095.69,25850.74,27,788.0,0,0,0.0
CST_156906,Lauria,34,1,1,0,1.0,166211.68,3137.0,Laborers,3.0,0.0,24432.39,47757.91,17,800.0,0,0,0.0
CST_100368,Douwe Miedema,40,0,0,1,0.0,216185.93,3471.0,Unknown,2.0,0.0,31519.08,32809.17,10,845.0,0,0,0.0
CST_117408,Norihiko Shirouzu,25,1,1,0,0.0,217534.95,175.0,Drivers,2.0,1.0,55413.81,28593.93,30,817.0,0,0,0.0
CST_107379,Svea Herbst-Bayliss,25,0,0,1,2.0,169263.51,6671.0,Core staff,4.0,0.0,27724.37,41361.98,23,828.0,0,0,0.0
CST_106394,Foo Yun,30,0,1,0,0.0,262144.75,3116.0,Managers,2.0,1.0,62741.31,43185.82,15,920.0,0,0,0.0
CST_155026,Scheyder,49,1,1,0,0.0,265443.79,1484.0,High skill tech staff,2.0,0.0,27843.37,33539.71,54,934.0,0,0,0.0
CST_150733,Kurahone,39,0,0,0,0.0,284549.8,1239.0,Medicine staff,2.0,0.0,63543.06,48088.63,66,765.0,0,0,0.0
CST_161045,N.,25,0,0,1,1.0,144136.69,1070.0,Cooking staff,3.0,0.0,36743.6,24863.54,67,827.0,0,0,0.0
CST_152262,Raymond,51,0,0,1,0.0,202739.67,645.0,Sales staff,1.0,1.0,45894.94,38335.24,63,884.0,0,0,0.0
CST_135539,Anurag,24,0,0,1,0.0,194746.9,1023.0,Unknown,2.0,1.0,25729.27,23851.15,77,705.0,0,0,0.0
CST_127183,Lynch,23,0,0,0,0.0,158921.5,2273.0,High skill tech staff,2.0,1.0,40552.32,25070.13,54,868.0,0,0,0.0
CST_163341,Kaneko,39,1,0,1,0.0,112966.8,5371.0,Core staff,2.0,0.0,29395.22,31906.91,58,902.0,0,0,0.0
CST_139629,Kevin,32,0,0,1,0.0,324200.41,3512.0,Core staff,1.0,0.0,37535.31,63055.33,61,866.0,0,0,0.0
CST_125102,Deepa Seetharaman,53,0,0,1,1.0,104331.26,308.0,Core staff,3.0,0.0,26956.09,34087.58,82,825.0,0,0,0.0
CST_134322,Edward,35,0,1,1,0.0,127124.04,3033.0,Sales staff,2.0,1.0,27466.63,22127.87,81,902.0,0,0,0.0
CST_129924,ernie,40,0,0,1,0.0,231576.94,1783.0,Private service staff,2.0,0.0,20735.35,29613.38,44,657.0,0,0,0.0
CST_144620,Lisa,25,1,1,0,0.0,205561.73,1470.0,Drivers,2.0,0.0,57007.8,26777.22,9,755.0,0,0,0.0
CST_161720,Horowitz,54,1,0,1,1.0,249112.75,109.0,High skill tech staff,3.0,0.0,44313.13,43061.97,23,926.0,0,0,0.0
CST_143426,Kanupriya,43,0,0,1,0.0,97163.43,1399.0,Sales staff,1.0,1.0,11566.84,16721.99,27,695.0,0,0,0.0
CST_157677,Stempel,52,0,0,1,0.0,191488.7,1723.0,Unknown,2.0,0.0,27580.35,31088.31,0,947.0,0,0,0.0
CST_108703,Clare Kane,34,1,1,1,0.0,143261.26,210.0,Laborers,2.0,1.0,28261.59,44953.4,24,910.0,0,0,0.0
CST_104315,Edwin Chan,53,0,1,1,0.0,169353.47,1130.0,Cooking staff,2.0,0.0,16897.81,23681.7,92,681.0,0,0,1.0
CST_160393,Strupczewski,48,0,0,1,1.0,220334.47,6597.0,Sales staff,3.0,1.0,34413.9,34812.48,75,865.0,0,0,0.0
CST_110533,Greg Roumeliotis,54,1,0,1,0.0,155435.67,1712.0,Laborers,2.0,0.0,20975.51,38759.98,40,858.0,0,0,0.0
CST_162712,Lim,34,0,0,1,1.0,233576.43,3044.0,Laborers,3.0,0.0,12312.58,33673.61,71,671.0,0,0,0.0
CST_119450,Lucia Mutikani,50,1,0,0,0.0,196160.85,646.0,Low-skill Laborers,1.0,1.0,38446.32,76604.83,85,891.0,0,0,0.0
CST_141254,ernard,38,1,0,1,2.0,80644.66,1021.0,Laborers,4.0,1.0,16851.69,24700.39,81,802.0,0,0,0.0
CST_155151,Dolan,23,1,1,1,0.0,204270.95,3349.0,Laborers,2.0,0.0,17865.08,47491.15,68,684.0,0,0,0.0
CST_147924,"ODonnell""",54,0,0,1,2.0,146639.22,1696.0,Laborers,4.0,0.0,27897.92,33827.67,48,843.0,0,0,0.0
CST_100225,Leika Kihara,51,1,1,0,2.0,175138.66,4523.0,Sales staff,4.0,1.0,30669.4,63151.91,2,825.0,0,0,0.0
CST_137939,David,35,1,1,1,1.0,213573.25,5689.0,Laborers,3.0,1.0,31428.71,26205.17,5,793.0,0,0,0.0
CST_148936,Kim,40,0,0,1,0.0,175388.84,1264.0,Managers,2.0,0.0,33953.87,18797.35,0,775.0,0,0,0.0
CST_136860,le,46,1,1,1,0.0,119895.9,477.0,Drivers,1.0,0.0,28831.17,23320.07,61,651.0,0,0,0.0
CST_143970,Doug,23,1,0,1,0.0,246939.99,742.0,Managers,2.0,0.0,44377.46,57945.68,44,884.0,0,0,0.0
CST_149837,Dolan,26,0,0,1,0.0,211280.71,672.0,Laborers,2.0,0.0,52065.98,75407.51,0,826.0,0,0,0.0
CST_159999,Rothacker,55,1,0,1,0.0,215175.47,1092.0,Unknown,2.0,0.0,31695.67,44732.52,98,906.0,0,0,0.0
CST_108341,Mark Felsenthal,45,0,0,1,0.0,99432.46,3651.0,Core staff,2.0,0.0,34965.32,23648.24,72,761.0,0,0,0.0
CST_123470,Rosemary Arackaparambil,26,1,1,1,1.0,196694.8,1829.0,Laborers,3.0,0.0,8649.81,54550.47,32,900.0,0,0,0.0
CST_164474,Dasgupta,42,0,0,1,0.0,173621.16,2365.0,Unknown,2.0,0.0,49305.94,55910.64,54,899.0,0,0,0.0
CST_116847,Alister Bull,35,0,0,1,1.0,190870.68,2695.0,High skill tech staff,3.0,0.0,45617.9,69693.4,65,833.0,0,0,0.0
CST_140289,Laura,34,0,1,1,1.0,64815.18,1634.0,Medicine staff,3.0,0.0,7875.41,19998.07,21,768.0,0,0,0.0
CST_147284,Browning,51,1,0,1,0.0,175175.57,810.0,Low-skill Laborers,2.0,0.0,33906.07,43221.97,96,663.0,0,0,1.0
CST_163374,Oreskovic,42,0,0,0,0.0,208494.23,1468.0,Managers,2.0,0.0,40383.36,76196.37,23,685.0,0,0,0.0
CST_112890,Dan Levine,50,0,0,1,0.0,127103.68,2291.0,Laborers,2.0,0.0,17790.88,25069.05,90,836.0,0,0,0.0
CST_109845,Angela Moon,42,1,1,1,1.0,126586.62,645.0,Cooking staff,2.0,0.0,16580.64,28002.74,16,864.0,0,0,0.0
CST_162459,Yue,38,0,0,1,0.0,77662.34,356.0,Cooking staff,1.0,0.0,16012.28,13376.04,51,911.0,0,0,0.0
CST_148611,Wilkes,52,0,0,1,1.0,174816.18,241.0,Private service staff,3.0,0.0,18013.84,32873.63,59,790.0,0,0,0.0
CST_107336,Erin Smith,38,0,0,1,0.0,161135.14,3084.0,Unknown,2.0,0.0,26540.44,54026.93,64,877.0,0,0,0.0
CST_156614,Master,34,0,1,0,0.0,145904.81,2148.0,Laborers,2.0,1.0,14368.22,27097.69,72,902.0,0,0,0.0
CST_163387,Jones,24,0,0,0,0.0,57586.96,622.0,Unknown,1.0,0.0,7671.92,18161.65,37,827.0,0,0,0.0
CST_104276,Dena Aubin,41,1,0,1,1.0,158059.69,1339.0,Laborers,3.0,0.0,31197.08,57956.25,27,794.0,0,0,0.0
CST_133568,Tomas,54,0,0,0,0.0,109598.26,3031.0,Laborers,2.0,0.0,41013.47,23556.3,82,570.0,1,1,1.0
CST_106966,Rodrigo Viga,46,0,1,0,0.0,170693.15,573.0,Sales staff,1.0,0.0,22468.2,37300.01,39,650.0,0,0,0.0
CST_118092,Jonathan St,25,0,1,1,0.0,154601.63,1515.0,Medicine staff,2.0,0.0,13043.29,22610.73,19,852.0,0,0,0.0
CST_114927,Garima Goel,27,0,0,1,0.0,226807.8,455.0,Laborers,2.0,0.0,68481.5,47532.5,87,813.0,0,0,0.0
CST_149697,Howley,41,0,0,1,2.0,229401.86,1252.0,Laborers,4.0,0.0,37355.15,32733.26,72,666.0,0,0,1.0
CST_113114,Stephen Mangan,25,0,0,0,0.0,128270.46,883.0,Cooking staff,2.0,0.0,60953.58,24243.25,84,776.0,0,0,0.0
CST_143021,Nick,50,0,0,1,0.0,184853.97,263.0,Unknown,1.0,0.0,24532.25,49212.8,46,663.0,0,0,0.0
